preclose,open,high,low,close,preclose_range,open_range,high_range,low_range,close_range,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_price_6,ask_price_7,ask_price_8,ask_price_9,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4,ask_volume_5,ask_volume_6,ask_volume_7,ask_volume_8,ask_volume_9,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_price_6,bid_price_7,bid_price_8,bid_price_9,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,bid_volume_5,bid_volume_6,bid_volume_7,bid_volume_8,bid_volume_9,ask_order_num_0,ask_order_num_1,ask_order_num_2,ask_order_num_3,ask_order_num_4,ask_order_num_5,ask_order_num_6,ask_order_num_7,ask_order_num_8,ask_order_num_9,bid_order_num_0,bid_order_num_1,bid_order_num_2,bid_order_num_3,bid_order_num_4,bid_order_num_5,bid_order_num_6,bid_order_num_7,bid_order_num_8,bid_order_num_9,ask_order_stale_0,ask_order_stale_1,ask_order_stale_2,ask_order_stale_3,ask_order_stale_4,ask_order_stale_5,ask_order_stale_6,ask_order_stale_7,ask_order_stale_8,ask_order_stale_9,bid_order_stale_0,bid_order_stale_1,bid_order_stale_2,bid_order_stale_3,bid_order_stale_4,bid_order_stale_5,bid_order_stale_6,bid_order_stale_7,bid_order_stale_8,bid_order_stale_9,order_num,volume,VWAP,amount,passive_num,passive_stale_total,order_num_range,volume_range,VWAP_range,amount_range,passive_num_range,passive_stale_total_range,passive_stale_avg_range,depth
6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.79,6.77,6.78,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,6.87,24400,28300,32400,5000,38900,15500,6000,18000,20500,3000,6.78,6.77,6.76,6.74,6.73,6.72,6.71,6.7,6.69,6.68,16200,53200,5400,1700,71000,8500,13000,169100,3100,17500,81,7,3,9,5,17,3,4,3,8,3,5,8,3,26,3,1,2,3,3,32702.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1523.5714285714287,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,80900,6.780234857849196,548521.0,19,840560.0,47,65700,6.780289193302892,445465.0,18,544570.0,30253.88888888889,26460.015732037595
6.78,6.78,6.78,6.78,6.78,6.77,6.77,6.78,6.77,6.78,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,6.87,21290,28300,32900,17900,38900,17800,6000,20000,20500,3000,6.78,6.77,6.76,6.74,6.73,6.72,6.71,6.7,6.69,6.68,21500,53400,6400,1700,71000,8500,13000,171100,6100,19000,81,7,3,9,5,17,3,4,3,8,3,5,8,3,27,3,1,2,3,3,30778.823529411766,-1,-1,-1,-1,-1,-1,-1,-1,-1,864.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,65,85300,6.78021101992966,578352.0,21,840830.0,14,4400,6.779772727272727,29831.0,2,270.0,135.0,27623.439740321803
6.77,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.77,6.78,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,6.87,19890,28600,32900,17900,38900,17800,6000,20000,20500,3000,6.78,6.77,6.76,6.74,6.73,6.72,6.71,6.7,6.69,6.68,28200,53200,6400,1700,71000,8500,13000,171100,6100,19000,81,7,3,9,5,17,3,4,3,8,3,5,8,3,27,3,1,2,3,3,29126.11111111111,-1,-1,-1,-1,-1,-1,-1,-1,-1,720.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,76,88000,6.780170454545455,596655.0,22,841860.0,11,2700,6.778888888888889,18303.0,1,1030.0,1030.0,28081.152421538947
6.79,6.79,6.79,6.79,6.79,6.78,6.78,6.79,6.78,6.79,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,6.87,16690,28100,32900,17900,38900,17800,6000,20000,20500,3000,6.78,6.77,6.76,6.74,6.73,6.72,6.71,6.7,6.69,6.68,29500,53200,6400,1700,71000,8500,13000,171100,6100,19000,81,7,3,9,5,17,3,4,3,8,3,5,8,3,27,3,1,2,3,3,26216.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,696.7741935483871,-1,-1,-1,-1,-1,-1,-1,-1,-1,87,93400,6.780256959314775,633276.0,23,841910.0,11,5400,6.781666666666666,36621.0,1,50.0,50.0,25000.2170622909
6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.78,6.79,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,6.87,6590,19600,32900,17900,38900,17800,6000,20000,25000,3000,6.78,6.77,6.76,6.74,6.73,6.72,6.71,6.7,6.69,6.68,52500,53200,6400,1700,71500,8500,13000,171100,6100,19000,81,7,3,9,5,17,3,4,3,8,3,5,8,3,27,3,1,2,3,3,26216.0,24390.0,-1,-1,-1,-1,-1,-1,-1,-1,821.5625,-1,-1,-1,-1,-1,-1,-1,-1,-1,91,99600,6.780712851405623,675359.0,24,846600.0,4,6200,6.78758064516129,42083.0,1,4690.0,4690.0,24713.859128564596
6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.78,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,6.87,3390,16600,32900,17900,38900,17800,6000,20000,25000,3000,6.78,6.77,6.76,6.74,6.73,6.72,6.71,6.7,6.69,6.68,55200,53200,6400,1700,71500,8500,13000,171100,6100,19000,81,7,3,9,5,17,3,4,3,8,3,5,9,3,27,3,1,2,3,3,26216.0,24390.0,-1,-1,-1,-1,-1,-1,-1,-1,821.5625,-1,-1,-1,-1,-1,-1,-1,-1,-1,93,102800,6.7808866995073895,697087.0,24,846600.0,2,3200,6.7808866995073895,21728.0,0,-1,-1,27334.946033136843
6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.8,6.81,6.82,6.83,6.84,6.85,6.86,6.87,6.88,6.89,34900,17900,39900,17800,6000,20000,25000,3000,152900,42100,6.78,6.77,6.76,6.74,6.73,6.72,6.71,6.7,6.69,6.68,87200,53200,6400,17600,71500,8500,13000,171100,6100,19000,82,7,3,9,5,17,3,4,3,8,3,5,9,3,27,3,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,821.5625,-1,-1,-1,-1,-1,-1,-1,-1,-1,106,137600,6.7808866995073895,933379.0,24,846600.0,13,34800,6.7808866995073895,236292.0,0,-1,-1,34974.82176995379
6.79,6.8,6.8,6.8,6.8,6.79,6.79,6.8,6.79,6.8,6.8,6.81,6.82,6.83,6.84,6.85,6.86,6.87,6.88,6.89,34000,17900,39900,17800,6000,20000,25500,3000,152900,42100,6.79,6.78,6.77,6.76,6.74,6.73,6.72,6.71,6.7,6.69,2700,106800,53300,6400,17600,71500,8500,13000,171100,6100,82,7,3,9,5,17,3,4,4,8,3,5,9,3,27,3,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,821.5625,-1,-1,-1,-1,-1,-1,-1,-1,110,139300,6.7808866995073895,944931.0,24,846600.0,4,1700,6.7808866995073895,11552.0,0,-1,-1,36455.83280229409
6.79,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.79,6.8,6.8,6.81,6.82,6.83,6.84,6.85,6.86,6.87,6.88,6.89,33800,18700,39900,17800,6000,20000,25500,3000,152900,42100,6.79,6.78,6.77,6.76,6.74,6.73,6.72,6.71,6.7,6.69,16600,106800,53300,6400,17600,71500,8500,13000,171100,6100,82,7,3,9,5,17,3,4,4,8,3,5,10,3,27,3,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,483.3333333333333,821.5625,-1,-1,-1,-1,-1,-1,-1,-1,118,140100,6.7834642857142855,950365.0,29,861100.0,8,800,6.7925,5434.0,5,14500.0,2900.0,37780.66950772663
6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.81,6.82,6.83,6.84,6.85,6.86,6.87,6.88,6.89,31900,27700,39900,17800,6000,20000,25500,3000,153400,42100,6.79,6.78,6.77,6.76,6.74,6.73,6.72,6.71,6.7,6.69,17500,106700,53300,6400,17600,71500,8500,13000,171100,6100,82,7,3,9,5,17,3,4,4,8,3,5,10,3,27,3,1,2,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,483.3333333333333,821.5625,-1,-1,-1,-1,-1,-1,-1,-1,123,142200,6.7834642857142855,964645.0,29,861100.0,5,2100,6.7834642857142855,14280.0,0,-1,-1,38371.785884976896
