Timestamp,ask1,bid1,VWAP
20230727093000000,6.77,7.0,6.78
20230727093000030,6.77,7.0,6.78
20230727093000040,6.77,6.78,6.78
20230727093000060,6.77,6.78,6.78
20230727093000220,6.77,6.78,6.78
20230727093000230,6.77,6.78,6.78
20230727093000240,6.77,6.78,6.7799514563106795
20230727093000250,6.77,6.78,6.7799514563106795
20230727093000260,6.77,6.78,6.7799514563106795
20230727093000270,6.77,6.78,6.7799514563106795
20230727093000280,6.77,6.78,6.7799514563106795
20230727093000300,6.77,6.78,6.779903381642512
20230727093000310,6.77,6.78,6.779955267278013
20230727093000320,6.77,6.78,6.779955267278013
20230727093000330,6.77,6.78,6.779955267278013
20230727093000340,6.77,6.78,6.779955267278013
20230727093000350,6.77,6.78,6.779955267278013
20230727093000360,6.77,6.78,6.779955267278013
20230727093000370,6.77,6.78,6.779955267278013
20230727093000380,6.77,6.78,6.779955267278013
20230727093000390,6.77,6.78,6.779955267278013
20230727093000400,6.77,6.78,6.779955267278013
20230727093000420,6.77,6.78,6.779955267278013
20230727093000790,6.77,6.78,6.779955267278013
20230727093000810,6.77,6.78,6.779955267278013
20230727093000820,6.77,6.78,6.779955267278013
20230727093000830,6.77,6.78,6.779960714987232
20230727093000850,6.77,6.78,6.779960714987232
20230727093000870,6.77,6.78,6.779960714987232
20230727093000930,6.77,6.78,6.779960714987232
20230727093000950,6.77,6.78,6.779960714987232
20230727093000970,6.77,6.78,6.779960714987232
20230727093000990,6.77,6.78,6.779960714987232
20230727093001000,6.77,6.78,6.779961471778077
20230727093001010,6.77,6.78,6.779961471778077
20230727093001020,6.77,6.78,6.779961471778077
20230727093001030,6.77,6.78,6.779961471778077
20230727093001060,6.77,6.78,6.779961471778077
20230727093001080,6.77,6.78,6.780112128574098
20230727093001090,6.77,6.78,6.780111919418019
20230727093001100,6.77,6.78,6.780111919418019
20230727093001110,6.77,6.78,6.7801117110407745
20230727093001120,6.77,6.78,6.780110885233783
20230727093001130,6.77,6.78,6.780109669164687
20230727093001140,6.77,6.78,6.780108675964499
20230727093001150,6.77,6.78,6.780106553010122
20230727093001180,6.77,6.78,6.780106553010122
20230727093001190,6.77,6.78,6.780106553010122
20230727093001200,6.77,6.78,6.780106553010122
20230727093001210,6.77,6.78,6.780106553010122
20230727093001230,6.77,6.78,6.780106553010122
20230727093001950,6.77,6.78,6.780106553010122
20230727093001960,6.77,6.78,6.780106553010122
20230727093001970,6.77,6.78,6.780106553010122
20230727093002020,6.77,6.78,6.780106553010122
20230727093002050,6.77,6.78,6.780327529736252
20230727093002070,6.77,6.78,6.780327529736252
20230727093002110,6.77,6.78,6.780320350699713
20230727093002120,6.77,6.78,6.780320350699713
20230727093002150,6.77,6.78,6.780320350699713
20230727093002160,6.77,6.78,6.780320350699713
20230727093002190,6.77,6.78,6.780320350699713
20230727093002200,6.77,6.78,6.780320350699713
20230727093002230,6.77,6.78,6.780320350699713
20230727093002240,6.77,6.78,6.780320350699713
20230727093002250,6.77,6.78,6.780320350699713
20230727093002280,6.77,6.78,6.780320350699713
20230727093002290,6.77,6.78,6.780320350699713
20230727093002300,6.77,6.78,6.780320350699713
20230727093002330,6.77,6.78,6.780320350699713
20230727093002360,6.77,6.78,6.780320350699713
20230727093002430,6.77,6.78,6.780320350699713
20230727093002440,6.77,6.78,6.780320350699713
20230727093002470,6.77,6.78,6.780320350699713
20230727093002530,6.77,6.78,6.780320350699713
20230727093002540,6.77,6.78,6.780320350699713
20230727093002550,6.77,6.78,6.780320350699713
20230727093002570,6.77,6.78,6.780320350699713
20230727093002600,6.77,6.78,6.780320350699713
20230727093002650,6.77,6.78,6.780320350699713
20230727093002710,6.77,6.78,6.780320350699713
20230727093003950,6.77,6.78,6.780320350699713
20230727093003970,6.77,6.78,6.780319811479549
20230727093003980,6.77,6.78,6.780319811479549
20230727093004000,6.77,6.78,6.780319811479549
20230727093004010,6.77,6.78,6.780319811479549
20230727093004030,6.77,6.78,6.7802949852507375
20230727093004060,6.77,6.78,6.7802949852507375
20230727093004080,6.77,6.78,6.7802949852507375
20230727093004100,6.77,6.78,6.7802949852507375
20230727093004140,6.77,6.78,6.780290076335878
20230727093004150,6.78,6.78,6.7802480093982505
20230727093004230,6.78,6.78,6.7802480093982505
20230727093004260,6.78,6.78,6.7802480093982505
20230727093004400,6.78,6.78,6.7802480093982505
20230727093004430,6.78,6.78,6.7802480093982505
20230727093004470,6.78,6.78,6.780246433203632
20230727093004480,6.78,6.78,6.780246433203632
20230727093004540,6.78,6.78,6.7802366127023665
20230727093004600,6.78,6.78,6.7802366127023665
20230727093004780,6.78,6.78,6.7802366127023665
20230727093004880,6.78,6.78,6.780234857849196
20230727093004950,6.78,6.78,6.780234857849196
20230727093004970,6.78,6.78,6.780234857849196
20230727093004990,6.78,6.78,6.780234857849196
20230727093007130,6.78,6.78,6.780222222222222
20230727093007140,6.78,6.78,6.780222222222222
20230727093007150,6.78,6.78,6.780222222222222
20230727093007400,6.78,6.78,6.780222222222222
20230727093007420,6.78,6.78,6.780222222222222
20230727093007430,6.78,6.78,6.780222222222222
20230727093007470,6.78,6.78,6.780222222222222
20230727093007770,6.78,6.78,6.780222222222222
20230727093008030,6.78,6.78,6.780222222222222
20230727093008120,6.78,6.78,6.780222222222222
20230727093008140,6.78,6.78,6.780222222222222
20230727093008150,6.78,6.78,6.780222222222222
20230727093008160,6.78,6.78,6.780212514757969
20230727093008180,6.78,6.78,6.780212514757969
20230727093008190,6.78,6.78,6.780212514757969
20230727093008200,6.78,6.78,6.780212514757969
20230727093008210,6.78,6.78,6.780212514757969
20230727093008230,6.78,6.78,6.780212514757969
20230727093008320,6.78,6.78,6.78021101992966
20230727093008380,6.78,6.78,6.78021101992966
20230727093008530,6.78,6.78,6.78021101992966
20230727093008620,6.78,6.78,6.78021101992966
20230727093008670,6.78,6.78,6.78021101992966
20230727093008740,6.78,6.78,6.78021101992966
20230727093008770,6.78,6.78,6.78021101992966
20230727093008780,6.78,6.78,6.78021101992966
20230727093008790,6.78,6.78,6.78021101992966
20230727093008880,6.78,6.78,6.78021101992966
20230727093008910,6.78,6.78,6.78021101992966
20230727093008930,6.78,6.78,6.78021101992966
20230727093009010,6.78,6.78,6.78021101992966
20230727093009050,6.78,6.78,6.78021101992966
20230727093009060,6.78,6.78,6.78021101992966
20230727093009070,6.78,6.78,6.78021101992966
20230727093009140,6.78,6.78,6.78021101992966
20230727093009220,6.78,6.78,6.78021101992966
20230727093009390,6.78,6.78,6.78021101992966
20230727093009410,6.78,6.78,6.78021101992966
20230727093009580,6.78,6.78,6.78021101992966
20230727093009720,6.78,6.78,6.78021101992966
20230727093013170,6.78,6.78,6.78021101992966
20230727093013270,6.78,6.78,6.78021101992966
20230727093013320,6.78,6.78,6.780185830429732
20230727093013490,6.78,6.78,6.780185830429732
20230727093013790,6.78,6.78,6.780185830429732
20230727093014260,6.78,6.78,6.780185830429732
20230727093014330,6.78,6.78,6.780182648401826
20230727093014340,6.78,6.78,6.780171037628278
20230727093014500,6.78,6.78,6.780171037628278
20230727093014700,6.78,6.78,6.780171037628278
20230727093014820,6.78,6.78,6.780170454545455
20230727093014880,6.78,6.78,6.780170454545455
20230727093014990,6.78,6.78,6.780170454545455
20230727093015470,6.78,6.78,6.780166666666666
20230727093015660,6.78,6.78,6.780166666666666
20230727093015920,6.78,6.78,6.780166666666666
20230727093015930,6.78,6.78,6.780166666666666
20230727093018730,6.78,6.78,6.780166666666666
20230727093019030,6.78,6.78,6.780166666666666
20230727093019070,6.78,6.78,6.780166666666666
20230727093019080,6.78,6.78,6.780236051502146
20230727093019170,6.78,6.78,6.780236051502146
20230727093019180,6.78,6.78,6.780236051502146
20230727093019590,6.78,6.78,6.780256959314775
20230727093021300,6.78,6.78,6.780256959314775
20230727093021710,6.78,6.78,6.780256959314775
20230727093022320,6.78,6.78,6.780256959314775
20230727093023770,6.78,6.78,6.780255591054313
20230727093024430,6.78,6.78,6.780255591054313
20230727093024530,6.78,6.78,6.780255591054313
20230727093024750,6.78,6.78,6.780255591054313
20230727093024810,6.78,6.78,6.780255591054313
20230727093024930,6.78,6.78,6.780647118301315
20230727093024990,6.78,6.78,6.780712851405623
20230727093027190,6.78,6.78,6.780712851405623
20230727093027370,6.78,6.78,6.780712851405623
20230727093027650,6.78,6.78,6.7808866995073895
20230727093027660,6.78,6.78,6.7808866995073895
20230727093027690,6.78,6.78,6.7808866995073895
20230727093027700,6.78,6.78,6.7808866995073895
20230727093029230,6.78,6.78,6.7808866995073895
20230727093029330,6.78,6.78,6.7808866995073895
20230727093029340,6.78,6.78,6.7808866995073895
20230727093029530,6.78,6.78,6.7808866995073895
20230727093032220,6.78,6.78,6.7808866995073895
20230727093032230,6.78,6.78,6.7808866995073895
20230727093032380,6.78,6.78,6.7808866995073895
20230727093032400,6.78,6.78,6.7808866995073895
20230727093032410,6.78,6.78,6.7808866995073895
20230727093032420,6.78,6.78,6.7808866995073895
20230727093033050,6.78,6.78,6.7808866995073895
20230727093033070,6.78,6.78,6.7808866995073895
20230727093034630,6.78,6.78,6.7808866995073895
20230727093034720,6.78,6.78,6.7808866995073895
20230727093034760,6.78,6.78,6.7808866995073895
20230727093034810,6.8,6.78,6.7808866995073895
20230727093034820,6.8,6.78,6.7808866995073895
20230727093034860,6.8,6.78,6.7808866995073895
20230727093034880,6.8,6.78,6.7808866995073895
20230727093034890,6.8,6.78,6.7808866995073895
20230727093034900,6.8,6.78,6.7808866995073895
20230727093034930,6.79,6.78,6.7808866995073895
20230727093034960,6.8,6.78,6.7808866995073895
20230727093035100,6.8,6.78,6.7808866995073895
20230727093035110,6.8,6.78,6.7808866995073895
20230727093035150,6.8,6.78,6.7808866995073895
20230727093035190,6.8,6.78,6.7808866995073895
20230727093035220,6.8,6.78,6.7808866995073895
20230727093035250,6.8,6.78,6.7808866995073895
20230727093035300,6.79,6.78,6.7808866995073895
20230727093035650,6.79,6.78,6.7808866995073895
20230727093035700,6.79,6.78,6.7808866995073895
20230727093035730,6.79,6.78,6.7808866995073895
20230727093035800,6.8,6.78,6.7808866995073895
20230727093035830,6.8,6.78,6.7808866995073895
20230727093037410,6.8,6.78,6.7808866995073895
20230727093037450,6.8,6.78,6.7808866995073895
20230727093037570,6.8,6.78,6.7808866995073895
20230727093037860,6.8,6.79,6.7808866995073895
20230727093038020,6.8,6.79,6.7808866995073895
20230727093038090,6.8,6.79,6.7808866995073895
20230727093038100,6.8,6.79,6.7808866995073895
20230727093038120,6.8,6.79,6.7808866995073895
20230727093040000,6.8,6.79,6.7808866995073895
20230727093040030,6.8,6.79,6.7808866995073895
20230727093040190,6.8,6.79,6.7808866995073895
20230727093040220,6.8,6.79,6.7808866995073895
20230727093040230,6.8,6.79,6.7808866995073895
20230727093040250,6.8,6.79,6.7808866995073895
20230727093040260,6.8,6.79,6.7808866995073895
20230727093040270,6.8,6.79,6.7808866995073895
20230727093040290,6.8,6.79,6.7808866995073895
20230727093040330,6.8,6.79,6.7808866995073895
20230727093040370,6.8,6.79,6.7808866995073895
20230727093040430,6.8,6.79,6.7808866995073895
20230727093040540,6.8,6.79,6.7808866995073895
20230727093040570,6.8,6.79,6.7808866995073895
20230727093040640,6.8,6.79,6.7808866995073895
20230727093040690,6.8,6.79,6.7808866995073895
20230727093040840,6.8,6.79,6.7808866995073895
20230727093040880,6.8,6.79,6.7808866995073895
20230727093040890,6.8,6.79,6.7808866995073895
20230727093041010,6.8,6.79,6.7834642857142855
20230727093041020,6.8,6.79,6.7834642857142855
20230727093041040,6.8,6.79,6.7834642857142855
20230727093041160,6.8,6.79,6.7834642857142855
20230727093043090,6.8,6.79,6.7834642857142855
20230727093043100,6.8,6.79,6.7834642857142855
20230727093043330,6.8,6.79,6.7834642857142855
20230727093043630,6.8,6.79,6.7834642857142855
20230727093045870,6.8,6.79,6.7834642857142855
20230727093046000,6.8,6.79,6.7834642857142855
20230727093046040,6.8,6.79,6.7834642857142855
20230727093046120,6.8,6.79,6.7834642857142855
20230727093048170,6.8,6.79,6.7834642857142855
20230727093048180,6.8,6.79,6.7834642857142855
20230727093048590,6.8,6.79,6.7834642857142855
20230727093048610,6.8,6.79,6.7834642857142855
20230727093048720,6.8,6.79,6.7834642857142855
20230727093048800,6.8,6.79,6.7834642857142855
20230727093049000,6.8,6.79,6.7834642857142855
20230727093049080,6.8,6.79,6.7834642857142855
20230727093050830,6.8,6.79,6.7834642857142855
20230727093051270,6.8,6.79,6.7834642857142855
20230727093051300,6.8,6.79,6.7834642857142855
20230727093052010,6.8,6.79,6.7834642857142855
20230727093053560,6.8,6.79,6.7834642857142855
20230727093053580,6.8,6.79,6.7834642857142855
20230727093053790,6.8,6.79,6.7834642857142855
20230727093053860,6.8,6.79,6.7834642857142855
20230727093053970,6.8,6.79,6.7834642857142855
20230727093054600,6.8,6.79,6.7834642857142855
20230727093054750,6.8,6.79,6.7834642857142855
20230727093056220,6.8,6.79,6.7834642857142855
20230727093056420,6.8,6.79,6.7834642857142855
20230727093056440,6.8,6.79,6.7834642857142855
20230727093056540,6.8,6.79,6.7834642857142855
20230727093056650,6.8,6.79,6.7834642857142855
20230727093056910,6.8,6.79,6.7834642857142855
20230727093057210,6.8,6.79,6.7834642857142855
20230727093059110,6.8,6.79,6.7834642857142855
20230727093059540,6.8,6.79,6.7834642857142855
20230727093059730,6.8,6.79,6.7834642857142855
20230727093059880,6.8,6.79,6.7834642857142855
20230727093059910,6.8,6.79,6.7834642857142855
20230727093059970,6.8,6.79,6.7834642857142855
20230727093100080,6.8,6.79,6.7834642857142855
